video_path,video_id,label,num_frames
DFD_manipulated_sequences/04_15__kitchen_still__46TJ9IOJ,04_15__kitchen_still__46TJ9IOJ,1,15
DFD_manipulated_sequences/20_03__talking_angry_couch__9NFWR304,20_03__talking_angry_couch__9NFWR304,1,15
DFD_manipulated_sequences/21_09__hugging_happy__Z8H2TRCI,21_09__hugging_happy__Z8H2TRCI,1,15
DFD_manipulated_sequences/24_23__walking_down_street_outside_angry__YR5OVD4S,24_23__walking_down_street_outside_angry__YR5OVD4S,1,15
DFD_manipulated_sequences/12_25__walking_down_indoor_hall_disgust__FQE07ND1,12_25__walking_down_indoor_hall_disgust__FQE07ND1,1,15
DFD_manipulated_sequences/03_09__walk_down_hall_angry__8DTEGQ54,03_09__walk_down_hall_angry__8DTEGQ54,1,15
DFD_manipulated_sequences/13_14__kitchen_still__KMQ3AW6A,13_14__kitchen_still__KMQ3AW6A,1,15
DFD_manipulated_sequences/11_21__talking_angry_couch__T7DK03O1,11_21__talking_angry_couch__T7DK03O1,1,15
DFD_manipulated_sequences/14_12__outside_talking_pan_laughing__Z7EWFA0P,14_12__outside_talking_pan_laughing__Z7EWFA0P,1,15
DFD_manipulated_sequences/02_13__kitchen_still__2YSYT2N3,02_13__kitchen_still__2YSYT2N3,1,15
DFD_manipulated_sequences/03_15__exit_phone_room__GZNLO4X9,03_15__exit_phone_room__GZNLO4X9,1,15
DFD_manipulated_sequences/02_09__exit_phone_room__HIH8YA82,02_09__exit_phone_room__HIH8YA82,1,15
DFD_manipulated_sequences/02_01__walk_down_hall_angry__YVGY8LOK,02_01__walk_down_hall_angry__YVGY8LOK,1,15
DFD_manipulated_sequences/04_21__secret_conversation__PRCQUMY8,04_21__secret_conversation__PRCQUMY8,1,15
DFD_manipulated_sequences/18_27__kitchen_pan__BSOLX3SI,18_27__kitchen_pan__BSOLX3SI,1,15
DFD_manipulated_sequences/12_20__walking_outside_cafe_disgusted__B0X1CGG2,12_20__walking_outside_cafe_disgusted__B0X1CGG2,1,15
DFD_manipulated_sequences/07_12__hugging_happy__X9X7FAZG,07_12__hugging_happy__X9X7FAZG,1,15
DFD_manipulated_sequences/02_13__outside_talking_still_laughing__CP5HFV3K,02_13__outside_talking_still_laughing__CP5HFV3K,1,15
DFD_manipulated_sequences/04_18__kitchen_still__NAXINA1N,04_18__kitchen_still__NAXINA1N,1,15
DFD_manipulated_sequences/20_18__walking_down_indoor_hall_disgust__8BMQOD7S,20_18__walking_down_indoor_hall_disgust__8BMQOD7S,1,15
DFD_manipulated_sequences/13_15__walking_outside_cafe_disgusted__X0EIIJF7,13_15__walking_outside_cafe_disgusted__X0EIIJF7,1,15
DFD_manipulated_sequences/25_26__walking_down_street_outside_angry__XKQAYTLI,25_26__walking_down_street_outside_angry__XKQAYTLI,1,15
DFD_manipulated_sequences/13_09__walking_down_street_outside_angry__6K90KFOQ,13_09__walking_down_street_outside_angry__6K90KFOQ,1,15
DFD_manipulated_sequences/14_18__walking_and_outside_surprised__A5A1Q467,14_18__walking_and_outside_surprised__A5A1Q467,1,15
DFD_manipulated_sequences/27_01__walking_and_outside_surprised__S2YCUY48,27_01__walking_and_outside_surprised__S2YCUY48,1,15
DFD_manipulated_sequences/11_21__kitchen_pan__T7DK03O1,11_21__kitchen_pan__T7DK03O1,1,15
DFD_manipulated_sequences/02_14__outside_talking_pan_laughing__3IUBEKCT,02_14__outside_talking_pan_laughing__3IUBEKCT,1,15
DFD_manipulated_sequences/25_06__outside_talking_pan_laughing__3QQBVBYN,25_06__outside_talking_pan_laughing__3QQBVBYN,1,15
DFD_manipulated_sequences/01_26__outside_talking_pan_laughing__ZMEJ535O,01_26__outside_talking_pan_laughing__ZMEJ535O,1,15
DFD_manipulated_sequences/09_18__walking_down_street_outside_angry__3VP8836C,09_18__walking_down_street_outside_angry__3VP8836C,1,15
DFD_manipulated_sequences/18_15__walking_down_street_outside_angry__V5VHLCOW,18_15__walking_down_street_outside_angry__V5VHLCOW,1,15
DFD_manipulated_sequences/18_27__outside_talking_pan_laughing__NYHE8D0J,18_27__outside_talking_pan_laughing__NYHE8D0J,1,15
DFD_manipulated_sequences/20_26__talking_angry_couch__01OJA93K,20_26__talking_angry_couch__01OJA93K,1,15
DFD_manipulated_sequences/09_02__outside_talking_pan_laughing__HIH8YA82,09_02__outside_talking_pan_laughing__HIH8YA82,1,15
DFD_manipulated_sequences/22_24__outside_talking_pan_laughing__XL557XC6,22_24__outside_talking_pan_laughing__XL557XC6,1,15
DFD_manipulated_sequences/14_12__podium_speech_happy__Z7EWFA0P,14_12__podium_speech_happy__Z7EWFA0P,1,15
DFD_manipulated_sequences/20_25__talking_against_wall__MUS0X71T,20_25__talking_against_wall__MUS0X71T,1,15
DFD_manipulated_sequences/13_02__walking_and_outside_surprised__CP5HFV3K,13_02__walking_and_outside_surprised__CP5HFV3K,1,15
DFD_manipulated_sequences/15_01__exit_phone_room__02HILKYO,15_01__exit_phone_room__02HILKYO,1,15
DFD_manipulated_sequences/15_03__podium_speech_happy__Y11NT1YX,15_03__podium_speech_happy__Y11NT1YX,1,15
DFD_manipulated_sequences/08_28__exit_phone_room__LVT0XNQG,08_28__exit_phone_room__LVT0XNQG,1,15
DFD_manipulated_sequences/13_09__talking_against_wall__LPT427RY,13_09__talking_against_wall__LPT427RY,1,15
DFD_manipulated_sequences/28_05__exit_phone_room__U9LRLJ6N,28_05__exit_phone_room__U9LRLJ6N,1,15
DFD_manipulated_sequences/27_02__walk_down_hall_angry__B3XHKO27,27_02__walk_down_hall_angry__B3XHKO27,1,15
DFD_manipulated_sequences/21_11__walking_down_street_outside_angry__USLHUQDI,21_11__walking_down_street_outside_angry__USLHUQDI,1,15
DFD_manipulated_sequences/01_03__kitchen_pan__JZUXXFRB,01_03__kitchen_pan__JZUXXFRB,1,15
DFD_manipulated_sequences/10_19__podium_speech_happy__FFXB67PI,10_19__podium_speech_happy__FFXB67PI,1,15
DFD_manipulated_sequences/04_13__kitchen_pan__00T3UYOR,04_13__kitchen_pan__00T3UYOR,1,15
DFD_manipulated_sequences/11_20__walking_down_street_outside_angry__B2H95QXV,11_20__walking_down_street_outside_angry__B2H95QXV,1,15
DFD_manipulated_sequences/12_03__kitchen_pan__D7G6YJON,12_03__kitchen_pan__D7G6YJON,1,15
DFD_manipulated_sequences/26_25__outside_talking_pan_laughing__GJT740J9,26_25__outside_talking_pan_laughing__GJT740J9,1,15
DFD_manipulated_sequences/20_14__secret_conversation__3HWOJRAM,20_14__secret_conversation__3HWOJRAM,1,15
DFD_manipulated_sequences/25_13__exit_phone_room__7YMTAF29,25_13__exit_phone_room__7YMTAF29,1,15
DFD_manipulated_sequences/03_11__walking_and_outside_surprised__P08VGHTA,03_11__walking_and_outside_surprised__P08VGHTA,1,15
DFD_manipulated_sequences/01_09__secret_conversation__SJZRV69J,01_09__secret_conversation__SJZRV69J,1,13
DFD_manipulated_sequences/01_11__podium_speech_happy__WIZ7GKOD,01_11__podium_speech_happy__WIZ7GKOD,1,15
DFD_manipulated_sequences/13_25__exit_phone_room__7YMTAF29,13_25__exit_phone_room__7YMTAF29,1,15
DFD_manipulated_sequences/06_27__walking_and_outside_surprised__SZWVBWY4,06_27__walking_and_outside_surprised__SZWVBWY4,1,15
DFD_manipulated_sequences/18_26__walk_down_hall_angry__C9VUQS9O,18_26__walk_down_hall_angry__C9VUQS9O,1,15
DFD_manipulated_sequences/21_09__walking_outside_cafe_disgusted__MDMWQZUP,21_09__walking_outside_cafe_disgusted__MDMWQZUP,1,15
DFD_manipulated_sequences/13_14__hugging_happy__KMQ3AW6A,13_14__hugging_happy__KMQ3AW6A,1,15
DFD_manipulated_sequences/24_19__walking_outside_cafe_disgusted__GNHYZ84G,24_19__walking_outside_cafe_disgusted__GNHYZ84G,1,15
DFD_manipulated_sequences/01_02__meeting_serious__YVGY8LOK,01_02__meeting_serious__YVGY8LOK,1,15
DFD_manipulated_sequences/25_26__walk_down_hall_angry__XKQAYTLI,25_26__walk_down_hall_angry__XKQAYTLI,1,15
DFD_manipulated_sequences/13_07__secret_conversation__RVQCPCJF,13_07__secret_conversation__RVQCPCJF,1,15
DFD_manipulated_sequences/27_13__kitchen_still__A1OSUJE9,27_13__kitchen_still__A1OSUJE9,1,15
DFD_manipulated_sequences/27_02__walking_down_street_outside_angry__XFSH3BW7,27_02__walking_down_street_outside_angry__XFSH3BW7,1,15
DFD_manipulated_sequences/15_06__podium_speech_happy__QRCD27P8,15_06__podium_speech_happy__QRCD27P8,1,15
DFD_manipulated_sequences/15_06__walking_and_outside_surprised__QRCD27P8,15_06__walking_and_outside_surprised__QRCD27P8,1,15
DFD_manipulated_sequences/04_01__walking_down_street_outside_angry__GBC7ZGDP,04_01__walking_down_street_outside_angry__GBC7ZGDP,1,15
DFD_manipulated_sequences/21_03__hugging_happy__TEV3HIHZ,21_03__hugging_happy__TEV3HIHZ,1,15
DFD_manipulated_sequences/14_13__walking_outside_cafe_disgusted__KMQ3AW6A,14_13__walking_outside_cafe_disgusted__KMQ3AW6A,1,15
DFD_manipulated_sequences/20_09__hugging_happy__RAGUKRMK,20_09__hugging_happy__RAGUKRMK,1,15
DFD_manipulated_sequences/26_12__kitchen_pan__BFBNM8FR,26_12__kitchen_pan__BFBNM8FR,1,15
DFD_manipulated_sequences/15_21__talking_angry_couch__JDPD580N,15_21__talking_angry_couch__JDPD580N,1,15
DFD_manipulated_sequences/27_09__walking_down_street_outside_angry__RC9KATOO,27_09__walking_down_street_outside_angry__RC9KATOO,1,15
DFD_manipulated_sequences/21_04__kitchen_pan__PRCQUMY8,21_04__kitchen_pan__PRCQUMY8,1,15
DFD_manipulated_sequences/07_20__talking_against_wall__KV6Q7D6C,07_20__talking_against_wall__KV6Q7D6C,1,15
DFD_manipulated_sequences/03_01__secret_conversation__480LQD1C,03_01__secret_conversation__480LQD1C,1,15
DFD_manipulated_sequences/15_01__outside_talking_pan_laughing__02HILKYO,15_01__outside_talking_pan_laughing__02HILKYO,1,15
DFD_manipulated_sequences/26_18__walking_down_street_outside_angry__UMEX6HWU,26_18__walking_down_street_outside_angry__UMEX6HWU,1,15
DFD_manipulated_sequences/28_08__talking_angry_couch__KXO8S7OP,28_08__talking_angry_couch__KXO8S7OP,1,15
DFD_manipulated_sequences/02_18__kitchen_still__OXMEEFUQ,02_18__kitchen_still__OXMEEFUQ,1,15
DFD_manipulated_sequences/18_09__walking_outside_cafe_disgusted__3VP8836C,18_09__walking_outside_cafe_disgusted__3VP8836C,1,15
DFD_manipulated_sequences/22_23__outside_talking_pan_laughing__J671JKCH,22_23__outside_talking_pan_laughing__J671JKCH,1,15
DFD_manipulated_sequences/14_01__kitchen_still__01YF7VQM,14_01__kitchen_still__01YF7VQM,1,15
DFD_manipulated_sequences/14_21__walk_down_hall_angry__N0WM4GSV,14_21__walk_down_hall_angry__N0WM4GSV,1,15
DFD_manipulated_sequences/11_18__walk_down_hall_angry__KLKJ9FPE,11_18__walk_down_hall_angry__KLKJ9FPE,1,15
DFD_manipulated_sequences/22_23__walking_and_outside_surprised__TU7RHG0S,22_23__walking_and_outside_surprised__TU7RHG0S,1,15
DFD_manipulated_sequences/18_14__podium_speech_happy__0YRBHIKG,18_14__podium_speech_happy__0YRBHIKG,1,15
DFD_manipulated_sequences/02_09__kitchen_still__6KUOFMZW,02_09__kitchen_still__6KUOFMZW,1,15
DFD_manipulated_sequences/05_28__walking_down_street_outside_angry__V20UNLJ5,05_28__walking_down_street_outside_angry__V20UNLJ5,1,15
DFD_manipulated_sequences/26_12__talking_against_wall__HEKDCIHW,26_12__talking_against_wall__HEKDCIHW,1,15
DFD_manipulated_sequences/27_02__podium_speech_happy__6GC9HY9J,27_02__podium_speech_happy__6GC9HY9J,1,15
DFD_manipulated_sequences/15_02__talking_against_wall__I8G2LWD1,15_02__talking_against_wall__I8G2LWD1,1,15
DFD_manipulated_sequences/18_15__kitchen_still__V5VHLCOW,18_15__kitchen_still__V5VHLCOW,1,15
DFD_manipulated_sequences/21_25__walking_and_outside_surprised__NFBISHIN,21_25__walking_and_outside_surprised__NFBISHIN,1,15
DFD_manipulated_sequences/03_07__hugging_happy__IFSURI9X,03_07__hugging_happy__IFSURI9X,1,15
DFD_manipulated_sequences/26_12__talking_angry_couch__BFBNM8FR,26_12__talking_angry_couch__BFBNM8FR,1,15
DFD_manipulated_sequences/02_21__kitchen_pan__Z0XHPQAR,02_21__kitchen_pan__Z0XHPQAR,1,15
DFD_manipulated_sequences/14_03__kitchen_still__Q9NSXM88,14_03__kitchen_still__Q9NSXM88,1,15
DFD_manipulated_sequences/15_03__walk_down_hall_angry__AIOM1U5V,15_03__walk_down_hall_angry__AIOM1U5V,1,15
DFD_manipulated_sequences/03_06__walking_down_indoor_hall_disgust__1IXGY2FK,03_06__walking_down_indoor_hall_disgust__1IXGY2FK,1,15
DFD_manipulated_sequences/20_01__kitchen_still__FW94AIMJ,20_01__kitchen_still__FW94AIMJ,1,15
DFD_manipulated_sequences/02_15__walk_down_hall_angry__TN2CWM3K,02_15__walk_down_hall_angry__TN2CWM3K,1,15
DFD_manipulated_sequences/07_03__kitchen_pan__WPT3Z2KN,07_03__kitchen_pan__WPT3Z2KN,1,15
DFD_manipulated_sequences/16_05__kitchen_still__053HPS1G,16_05__kitchen_still__053HPS1G,1,15
DFD_manipulated_sequences/09_01__walking_down_street_outside_angry__SJZRV69J,09_01__walking_down_street_outside_angry__SJZRV69J,1,15
DFD_manipulated_sequences/02_06__walk_down_hall_angry__0M6JNS5D,02_06__walk_down_hall_angry__0M6JNS5D,1,15
DFD_manipulated_sequences/16_17__exit_phone_room__S7UMSIQV,16_17__exit_phone_room__S7UMSIQV,1,15
DFD_manipulated_sequences/11_01__outside_talking_pan_laughing__9OM3VE0Y,11_01__outside_talking_pan_laughing__9OM3VE0Y,1,15
DFD_manipulated_sequences/20_14__talking_angry_couch__B014BKVO,20_14__talking_angry_couch__B014BKVO,1,15
DFD_manipulated_sequences/14_21__walking_and_outside_surprised__N0WM4GSV,14_21__walking_and_outside_surprised__N0WM4GSV,1,15
DFD_manipulated_sequences/23_10__walking_and_outside_surprised__W4BDINQ5,23_10__walking_and_outside_surprised__W4BDINQ5,1,15
DFD_manipulated_sequences/01_04__kitchen_pan__GBC7ZGDP,01_04__kitchen_pan__GBC7ZGDP,1,15
DFD_manipulated_sequences/18_25__talking_against_wall__SEGFKFJG,18_25__talking_against_wall__SEGFKFJG,1,15
DFD_manipulated_sequences/21_11__kitchen_still__T7DK03O1,21_11__kitchen_still__T7DK03O1,1,15
DFD_manipulated_sequences/11_13__kitchen_still__61T622EK,11_13__kitchen_still__61T622EK,1,15
DFD_manipulated_sequences/26_11__kitchen_still__7C0VKV43,26_11__kitchen_still__7C0VKV43,1,15
DFD_manipulated_sequences/16_17__hugging_happy__S7UMSIQV,16_17__hugging_happy__S7UMSIQV,1,15
DFD_manipulated_sequences/11_01__outside_talking_still_laughing__18HYCC8C,11_01__outside_talking_still_laughing__18HYCC8C,1,15
DFD_manipulated_sequences/15_04__outside_talking_pan_laughing__46TJ9IOJ,15_04__outside_talking_pan_laughing__46TJ9IOJ,1,15
DFD_manipulated_sequences/12_15__kitchen_pan__N0SRODQD,12_15__kitchen_pan__N0SRODQD,1,15
DFD_manipulated_sequences/28_08__kitchen_pan__GQN9WHLD,28_08__kitchen_pan__GQN9WHLD,1,15
DFD_manipulated_sequences/03_18__outside_talking_still_laughing__N72YE748,03_18__outside_talking_still_laughing__N72YE748,1,15
DFD_manipulated_sequences/14_21__kitchen_still__IRKML4J0,14_21__kitchen_still__IRKML4J0,1,15
DFD_manipulated_sequences/12_26__exit_phone_room__HEKDCIHW,12_26__exit_phone_room__HEKDCIHW,1,15
DFD_manipulated_sequences/25_27__outside_talking_still_laughing__1KU29EUL,25_27__outside_talking_still_laughing__1KU29EUL,1,15
DFD_manipulated_sequences/06_14__kitchen_still__8U9ULZDT,06_14__kitchen_still__8U9ULZDT,1,15
DFD_manipulated_sequences/02_27__outside_talking_still_laughing__YQX5Z8GN,02_27__outside_talking_still_laughing__YQX5Z8GN,1,15
DFD_manipulated_sequences/02_07__podium_speech_happy__1KPVZAAP,02_07__podium_speech_happy__1KPVZAAP,1,15
DFD_manipulated_sequences/23_22__kitchen_still__J8JK3NBV,23_22__kitchen_still__J8JK3NBV,1,15
DFD_manipulated_sequences/04_07__outside_talking_still_laughing__XRK7FGZX,04_07__outside_talking_still_laughing__XRK7FGZX,1,15
DFD_manipulated_sequences/24_19__kitchen_still__RKQTC50P,24_19__kitchen_still__RKQTC50P,1,15
DFD_manipulated_sequences/01_26__meeting_serious__ZMEJ535O,01_26__meeting_serious__ZMEJ535O,1,15
DFD_manipulated_sequences/22_23__exit_phone_room__X2ZN5Q31,22_23__exit_phone_room__X2ZN5Q31,1,15
DFD_manipulated_sequences/06_27__walking_and_outside_surprised__O7L5Z9U8,06_27__walking_and_outside_surprised__O7L5Z9U8,1,15
DFD_manipulated_sequences/12_02__walking_and_outside_surprised__9D2ZHEKW,12_02__walking_and_outside_surprised__9D2ZHEKW,1,15
DFD_manipulated_sequences/28_05__exit_phone_room__VR9127O1,28_05__exit_phone_room__VR9127O1,1,15
DFD_manipulated_sequences/25_11__walk_down_hall_angry__JX0SAMTC,25_11__walk_down_hall_angry__JX0SAMTC,1,15
DFD_manipulated_sequences/02_07__secret_conversation__1VMZUH1W,02_07__secret_conversation__1VMZUH1W,1,15
DFD_manipulated_sequences/22_23__secret_conversation__10R2HRAU,22_23__secret_conversation__10R2HRAU,1,15
DFD_manipulated_sequences/03_01__podium_speech_happy__JZUXXFRB,03_01__podium_speech_happy__JZUXXFRB,1,15
DFD_manipulated_sequences/23_10__walking_down_indoor_hall_disgust__GYY4VANY,23_10__walking_down_indoor_hall_disgust__GYY4VANY,1,15
DFD_manipulated_sequences/05_16__podium_speech_happy__BY646B4R,05_16__podium_speech_happy__BY646B4R,1,15
DFD_manipulated_sequences/07_21__exit_phone_room__K7KXUHMU,07_21__exit_phone_room__K7KXUHMU,1,15
DFD_manipulated_sequences/13_09__hugging_happy__LPT427RY,13_09__hugging_happy__LPT427RY,1,15
DFD_manipulated_sequences/27_25__walk_down_hall_angry__GNIMW95Z,27_25__walk_down_hall_angry__GNIMW95Z,1,15
DFD_manipulated_sequences/12_04__walking_down_street_outside_angry__B6YJ9IW1,12_04__walking_down_street_outside_angry__B6YJ9IW1,1,15
DFD_manipulated_sequences/13_26__walking_outside_cafe_disgusted__SU8J9CBG,13_26__walking_outside_cafe_disgusted__SU8J9CBG,1,15
DFD_manipulated_sequences/13_09__talking_against_wall__21H6XSPE,13_09__talking_against_wall__21H6XSPE,1,15
DFD_manipulated_sequences/02_15__outside_talking_pan_laughing__SB6PMCO0,02_15__outside_talking_pan_laughing__SB6PMCO0,1,15
DFD_manipulated_sequences/23_22__walking_outside_cafe_disgusted__TU7RHG0S,23_22__walking_outside_cafe_disgusted__TU7RHG0S,1,15
DFD_manipulated_sequences/10_22__kitchen_still__8YQ2EUQP,10_22__kitchen_still__8YQ2EUQP,1,15
DFD_manipulated_sequences/18_09__outside_talking_pan_laughing__3VP8836C,18_09__outside_talking_pan_laughing__3VP8836C,1,15
DFD_manipulated_sequences/13_15__hugging_happy__X0EIIJF7,13_15__hugging_happy__X0EIIJF7,1,15
DFD_manipulated_sequences/14_21__podium_speech_happy__N0WM4GSV,14_21__podium_speech_happy__N0WM4GSV,1,15
DFD_manipulated_sequences/26_20__talking_angry_couch__2VS0S1P5,26_20__talking_angry_couch__2VS0S1P5,1,15
DFD_manipulated_sequences/01_09__kitchen_pan__6TSGVLHA,01_09__kitchen_pan__6TSGVLHA,1,15
DFD_manipulated_sequences/07_04__hugging_happy__QKCCFKBT,07_04__hugging_happy__QKCCFKBT,1,15
DFD_manipulated_sequences/14_07__hugging_happy__VOX29AK0,14_07__hugging_happy__VOX29AK0,1,15
DFD_manipulated_sequences/27_06__kitchen_pan__VN14WY2N,27_06__kitchen_pan__VN14WY2N,1,15
DFD_manipulated_sequences/27_25__walking_down_street_outside_angry__1KU29EUL,27_25__walking_down_street_outside_angry__1KU29EUL,1,15
DFD_manipulated_sequences/27_25__walk_down_hall_angry__ZTV6TUQ9,27_25__walk_down_hall_angry__ZTV6TUQ9,1,15
DFD_manipulated_sequences/13_11__outside_talking_still_laughing__61T622EK,13_11__outside_talking_still_laughing__61T622EK,1,15
DFD_manipulated_sequences/26_04__outside_talking_pan_laughing__WX836VLY,26_04__outside_talking_pan_laughing__WX836VLY,1,15
DFD_manipulated_sequences/20_13__walk_down_hall_angry__NJEO6L5O,20_13__walk_down_hall_angry__NJEO6L5O,1,15
DFD_manipulated_sequences/03_14__outside_talking_still_laughing__KJ221YN0,03_14__outside_talking_still_laughing__KJ221YN0,1,15
DFD_manipulated_sequences/04_26__outside_talking_pan_laughing__MS2MLJP1,04_26__outside_talking_pan_laughing__MS2MLJP1,1,15
DFD_manipulated_sequences/08_28__walking_outside_cafe_disgusted__GQN9WHLD,08_28__walking_outside_cafe_disgusted__GQN9WHLD,1,15
DFD_manipulated_sequences/05_08__talking_against_wall__BGI70HJ5,05_08__talking_against_wall__BGI70HJ5,1,15
DFD_manipulated_sequences/01_15__walking_and_outside_surprised__02HILKYO,01_15__walking_and_outside_surprised__02HILKYO,1,15
DFD_manipulated_sequences/14_01__outside_talking_still_laughing__01YF7VQM,14_01__outside_talking_still_laughing__01YF7VQM,1,15
DFD_manipulated_sequences/23_19__walk_down_hall_angry__H4SUVFTL,23_19__walk_down_hall_angry__H4SUVFTL,1,15
DFD_manipulated_sequences/11_06__secret_conversation__C8C4FW99,11_06__secret_conversation__C8C4FW99,1,15
DFD_manipulated_sequences/02_09__walk_down_hall_angry__6KUOFMZW,02_09__walk_down_hall_angry__6KUOFMZW,1,15
DFD_manipulated_sequences/25_26__exit_phone_room__7ZRKCFMS,25_26__exit_phone_room__7ZRKCFMS,1,15
DFD_manipulated_sequences/21_25__walk_down_hall_angry__NFBISHIN,21_25__walk_down_hall_angry__NFBISHIN,1,15
DFD_manipulated_sequences/14_01__walking_and_outside_surprised__01YF7VQM,14_01__walking_and_outside_surprised__01YF7VQM,1,15
DFD_manipulated_sequences/20_25__outside_talking_still_laughing__M786RTSM,20_25__outside_talking_still_laughing__M786RTSM,1,15
DFD_manipulated_sequences/20_25__hugging_happy__RSCD7KXO,20_25__hugging_happy__RSCD7KXO,1,15
DFD_manipulated_sequences/13_03__talking_angry_couch__GBYWJW06,13_03__talking_angry_couch__GBYWJW06,1,15
DFD_manipulated_sequences/12_15__outside_talking_still_laughing__RK17XFJ9,12_15__outside_talking_still_laughing__RK17XFJ9,1,15
DFD_manipulated_sequences/15_03__walk_down_hall_angry__DNUJD8M2,15_03__walk_down_hall_angry__DNUJD8M2,1,15
DFD_manipulated_sequences/20_27__walk_down_hall_angry__LM907ECA,20_27__walk_down_hall_angry__LM907ECA,1,15
DFD_manipulated_sequences/18_27__kitchen_pan__GRZ07XTD,18_27__kitchen_pan__GRZ07XTD,1,15
DFD_manipulated_sequences/02_07__outside_talking_pan_laughing__34PVT42V,02_07__outside_talking_pan_laughing__34PVT42V,1,15
DFD_manipulated_sequences/19_23__talking_angry_couch__F7U8UY7V,19_23__talking_angry_couch__F7U8UY7V,1,15
DFD_manipulated_sequences/06_12__walking_and_outside_surprised__3K21NFNM,06_12__walking_and_outside_surprised__3K21NFNM,1,15
DFD_manipulated_sequences/13_15__kitchen_pan__X0EIIJF7,13_15__kitchen_pan__X0EIIJF7,1,15
DFD_manipulated_sequences/01_20__hugging_happy__FW94AIMJ,01_20__hugging_happy__FW94AIMJ,1,15
DFD_manipulated_sequences/14_26__kitchen_pan__ILLP29ZH,14_26__kitchen_pan__ILLP29ZH,1,15
DFD_manipulated_sequences/20_09__walk_down_hall_angry__MKEWB4SM,20_09__walk_down_hall_angry__MKEWB4SM,1,15
DFD_manipulated_sequences/22_10__outside_talking_pan_laughing__1TXK09OY,22_10__outside_talking_pan_laughing__1TXK09OY,1,15
DFD_manipulated_sequences/07_03__hugging_happy__IFSURI9X,07_03__hugging_happy__IFSURI9X,1,15
DFD_manipulated_sequences/21_07__hugging_happy__CRGVSDBI,21_07__hugging_happy__CRGVSDBI,1,15
DFD_manipulated_sequences/20_12__talking_against_wall__GHPWDH3C,20_12__talking_against_wall__GHPWDH3C,1,15
DFD_manipulated_sequences/09_18__walk_down_hall_angry__3VP8836C,09_18__walk_down_hall_angry__3VP8836C,1,15
DFD_manipulated_sequences/07_02__outside_talking_pan_laughing__1ZE4HC06,07_02__outside_talking_pan_laughing__1ZE4HC06,1,15
DFD_manipulated_sequences/12_20__outside_talking_pan_laughing__GHPWDH3C,12_20__outside_talking_pan_laughing__GHPWDH3C,1,15
DFD_manipulated_sequences/01_03__outside_talking_still_laughing__JZUXXFRB,01_03__outside_talking_still_laughing__JZUXXFRB,1,15
DFD_manipulated_sequences/17_16__walk_down_hall_angry__P141P1QH,17_16__walk_down_hall_angry__P141P1QH,1,15
DFD_manipulated_sequences/27_25__outside_talking_pan_laughing__1KU29EUL,27_25__outside_talking_pan_laughing__1KU29EUL,1,15
DFD_manipulated_sequences/03_21__secret_conversation__YCSEBZO4,03_21__secret_conversation__YCSEBZO4,1,15
DFD_manipulated_sequences/25_07__walk_down_hall_angry__PAE9HCA8,25_07__walk_down_hall_angry__PAE9HCA8,1,15
DFD_manipulated_sequences/13_14__talking_angry_couch__KMQ3AW6A,13_14__talking_angry_couch__KMQ3AW6A,1,15
DFD_manipulated_sequences/07_02__secret_conversation__1JCLEEBQ,07_02__secret_conversation__1JCLEEBQ,1,15
DFD_manipulated_sequences/03_14__walking_down_street_outside_angry__Q9NSXM88,03_14__walking_down_street_outside_angry__Q9NSXM88,1,15
DFD_manipulated_sequences/23_22__secret_conversation__10R2HRAU,23_22__secret_conversation__10R2HRAU,1,15
DFD_manipulated_sequences/06_15__talking_against_wall__QRCD27P8,06_15__talking_against_wall__QRCD27P8,1,15
DFD_manipulated_sequences/12_18__talking_against_wall__IKH1LBBY,12_18__talking_against_wall__IKH1LBBY,1,15
DFD_manipulated_sequences/21_15__talking_against_wall__JDPD580N,21_15__talking_against_wall__JDPD580N,1,15
DFD_manipulated_sequences/06_26__podium_speech_happy__L5BVR5L9,06_26__podium_speech_happy__L5BVR5L9,1,15
DFD_manipulated_sequences/06_18__kitchen_pan__XJ76YU5A,06_18__kitchen_pan__XJ76YU5A,1,15
DFD_manipulated_sequences/07_14__talking_against_wall__P9QFO50U,07_14__talking_against_wall__P9QFO50U,1,15
DFD_manipulated_sequences/24_10__walking_down_street_outside_angry__356HPS7R,24_10__walking_down_street_outside_angry__356HPS7R,1,15
DFD_manipulated_sequences/01_11__secret_conversation__WIZ7GKOD,01_11__secret_conversation__WIZ7GKOD,1,12
DFD_manipulated_sequences/02_11__meeting_serious__NZJ1YEWE,02_11__meeting_serious__NZJ1YEWE,1,15
DFD_manipulated_sequences/02_01__talking_angry_couch__YVGY8LOK,02_01__talking_angry_couch__YVGY8LOK,1,15
DFD_manipulated_sequences/13_20__talking_against_wall__4SAX54BT,13_20__talking_against_wall__4SAX54BT,1,15
DFD_manipulated_sequences/07_03__walking_outside_cafe_disgusted__6PHZRQ4H,07_03__walking_outside_cafe_disgusted__6PHZRQ4H,1,15
DFD_manipulated_sequences/14_18__outside_talking_still_laughing__6SB2BR0A,14_18__outside_talking_still_laughing__6SB2BR0A,1,15
DFD_manipulated_sequences/01_11__walking_and_outside_surprised__18HYCC8C,01_11__walking_and_outside_surprised__18HYCC8C,1,15
DFD_manipulated_sequences/23_10__outside_talking_still_laughing__CU6SNBFZ,23_10__outside_talking_still_laughing__CU6SNBFZ,1,15
